1	32519
2	21906
3	21109
4	21036
5	19634.0
6	19634.0
7	19634.0
8	19634.0
9	19634.0
10	19624.0
11	19624.0
12	19624.0
13	19624.0
14	19624.0
15	19577.0
16	19577.0
17	19577.0
18	19577.0
19	19577.0
20	19541.0
21	19541.0
22	19541.0
23	19541.0
24	19541.0
25	19541.0
26	19541.0
27	19541.0
28	19541.0
29	19541.0
30	19541.0
31	19541.0
32	19541.0
33	19541.0
34	19541.0
35	19541.0
36	19541.0
37	19541.0
38	19541.0
39	19541.0
40	19541.0
41	19541.0
42	19541.0
43	19541.0
44	19541.0
45	19541.0
46	19541.0
47	19541.0
48	19541.0
49	19541.0
50	19541.0
51	19541.0
52	19541.0
53	19541.0
54	19541.0
55	19541.0
