1	101291
2	91469
3	90394
4	89430
5	87920.0
6	87920.0
7	87920.0
8	87920.0
9	87920.0
10	87776.0
11	87776.0
12	87776.0
13	87776.0
14	87776.0
15	87748.0
16	87748.0
17	87748.0
18	87748.0
19	87748.0
20	87682.0
21	87682.0
22	87682.0
23	87682.0
24	87682.0
25	87668.0
26	87668.0
27	87668.0
28	87668.0
29	87668.0
30	87668.0
31	87668.0
32	87668.0
33	87668.0
34	87668.0
35	86945.0
36	86945.0
37	86945.0
38	86945.0
39	86945.0
40	86945.0
41	86945.0
42	86945.0
43	86945.0
44	86945.0
45	86706.0
46	86706.0
47	86706.0
48	86706.0
49	86706.0
50	86706.0
51	86706.0
52	86706.0
53	86706.0
54	86706.0
55	86706.0
56	86706.0
57	86706.0
58	86706.0
59	86706.0
60	86706.0
61	86706.0
62	86706.0
63	86706.0
64	86706.0
65	86706.0
66	86706.0
67	86706.0
68	86706.0
69	86706.0
70	86706.0
71	86706.0
72	86706.0
73	86706.0
74	86706.0
75	86706.0
76	86706.0
77	86706.0
78	86706.0
79	86706.0
80	86706.0
