1	47698
2	41931
3	41669
4	41572
5	40697.0
6	40697.0
7	40697.0
8	40697.0
9	40697.0
10	40586.0
11	40586.0
12	40586.0
13	40586.0
14	40586.0
15	40488.0
16	40488.0
17	40488.0
18	40488.0
19	40488.0
20	40488.0
21	40488.0
22	40488.0
23	40488.0
24	40488.0
25	40488.0
26	40488.0
27	40488.0
28	40488.0
29	40488.0
30	40488.0
31	40488.0
32	40488.0
33	40488.0
34	40488.0
35	40488.0
36	40488.0
37	40488.0
38	40488.0
39	40488.0
40	40488.0
41	40488.0
42	40488.0
43	40488.0
44	40488.0
45	40488.0
46	40488.0
47	40488.0
48	40488.0
49	40488.0
50	40488.0
51	40488.0
52	40488.0
53	40488.0
54	40488.0
55	40488.0
56	40488.0
57	40488.0
58	40488.0
59	40488.0
60	40488.0
61	40488.0
62	40488.0
63	40488.0
64	40488.0
65	40488.0
66	40488.0
67	40488.0
68	40488.0
69	40488.0
70	40488.0
71	40488.0
72	40488.0
73	40488.0
74	40488.0
